공고URL,모집분야,직무키워드,담당업무,자격요건,우대사항,직급직책,근무형태,근무시간,급여,업종,직종,상세주소,모집인원,학력,수집시각
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54893225,"임상병리사, 방사선사",,"•심장초음파, 경동맥초음파 📋",• 경력 1년 이상 • 대학교졸업(4년)이상 🏠,,,정규직,,면접 후 결정,,,부산 부산진구 가야대로 494 대도빌딩,1,,2026-09-08 14:06:54
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905975,정부과제 담당자,,"• 정부 R&D 과제 기획을 수행 • 정부 R&D 로드맵 분석 및 신규 과제 발굴 • 사업계획서 및 제안서 작성(기술성, 사업성 논리 구축) • 대학, 출연연, 기업 컨소시엄 구성 및 운영 • 참여기관 역할 및 사업비 조정 • 전담기관 및 대외 협력 네트워크 구축 • 협약·정산 등 행정업무 관리 📋",• 경력 2년 이상 • 대학교졸업(4년)이상 • 정부과제 운영 경험을 보유하신 분 • 제안서·보고서 작성 가능하신 분 • R&D 행정 절차 이해가 있으신 분 • 유관부서 협업 소통 가능하신 분 📋,• 금속재료 R&D 이해가 있으신 분 • 과제 평가 대응 경험이 있으신 분 • 연구비 정산 실무 경험이 있으신 분 • 국책과제 시스템 활용 가능하신 분 • 문서 품질 관리 역량이 있으신 분 🏠,,정규직,,면접 후 결정,,,부산 강서구 미음산단2로16번길 30,1,,2026-09-08 14:06:54
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905940,부산 방문재활 물리치료사 선생님 모집합니다.,,"부산, 경남에서 방문재활운동을 하고 있는 귀한몸방문재활운동센터입니다. 부산을 포함한 부산인근까지 갈 수 있는 물리치료사 선생님을 모집합니다. 낮에 근무하시고 저녁에 투잡으로 가능합니다. *근무시간 평일 낮 평일 저녁 주말 등 개인이 가능한 시간. * 조건 물리치료사 면허증 경력 15년이상 자차 보유자 개인사업자 등록가능한 분 * 서비스대상 신경계환자(뇌졸중, 파킨슨 등) 수술 후 재활 기타 노인성질환 등 * 1회당 비용은 70,000 ~ 90,000원 비용을 드립니다. *","• 경력 15년 이상 • 대학졸업(2,3년)이상 • 물리치료사 면허를 보유하시는 분 • 대상자 상태를 꼼꼼히 관찰하시는 분 • 기록 작성과 소통을 잘하시는 분 • 안전수칙을 철저히 지키시는 분 • 안정적인 시간운영이 가능하신 분 📋",• 노인 재활 케이스 경험이 있으신 분 • 신경계·근골격 재활에 익숙하신 분 • 보호자 교육을 자연스럽게 하시는 분 • 일정 관리와 동선 조율이 능숙하신 분 • 따뜻한 태도로 고객과의 라포를 잘 쌓는 분 🏠,,프리랜서,,"시급 70,000원",,,부산 해운대구 해운대해변로357번길 5-1,,,2026-09-08 14:06:55
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54605316,,,,ㆍ학력 : 무관 금속절곡기 조작원(밴딩기 조작원) 2명,,,,,,,,,,,2026-09-08 14:06:55
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905861,,,,"ㆍ학력 : 대졸 이상 (2,3년) 치과 위생사 모집 ( 칼퇴합니다) 진료실 0명",,,,,,,,,,,2026-09-08 14:06:55
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905849,[식품회사] 단순생산직(생면 제조 가공),,우리는 소비자의 건강 음식문화를 위해 생면 제조 가공 및 개발에 주력하고 있어요. 우리의 노력은 소비자들에게 더 나은 식사 경험을 제공하는 것에 중점을 두고 있어요. 우리와 함께라면 건상한 식품과 풍성한 맛을 경험할 수 있습니다. [,• 경력 무관 (신입 지원 가능) • 학력무관 • 식품 가공에 관심 있는 분을 찾아요 • 생산 관련 기본 지식 보유자를 원해요 • 적극적이고 성실한 분을 찾고 있어요 • 팀워크가 뛰어난 분을 선호해요 • 주야 교대 근무가 가능해야 해요 📋,• 식품 가공 경험이 있으면 좋아요 • 식품 안전 관련 지식이 있으면 우대해요 • 생산 관리 시스템 경험자를 우대해요 • 근면 성실한 분을 우대해요 • 체력이 좋으신 분을 선호해요 • 장기 근무가 가능하신 분을 환영해요. 🏠,,정규직,,면접 후 결정,,,부산 기장군 정관상곡2길 25-15,,,2026-09-08 14:06:56
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905819,영어 전임 강사,,•초중고 영수학원입니다 영어파트 총괄하실 선생님을 구합니다 •영어수업 밎 전반적인 관리 업무 근무시간 월~금 3시~9시 (협의가능) 수업시수 협의가능 경력에 따라 비율제등 급여부분도 협의후 조정가능 📋,• 경력 (연수 무관) 🏠,,,정규직,,면접 후 결정,,,부산 사하구 하신번영로 387 sk상가2층,0,,2026-09-08 14:06:56
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905804,배송기사,,선박에 물품을 납품하는 업무입니다. 📋,• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,월급 270만원,,,부산 강서구 금호순서길 130 주건물 제1동 1층 대한글로벌,1,,2026-09-08 14:06:56
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905753,어린이병원 원무과 직원 구인,,• 환자 접수 및 예약 관리합니다 • 의료 서류 작성 및 처리합니다 • 진료비 계산 및 수납합니다 • 전화 상담 및 안내 업무합니다 • 평일 9시~18시 (19시까지 당직 1명) 토요일 9시~13시 일.공휴일 9시~13시 (당직 ) 보건행정학과 졸업자 필수 📋,"• 경력 무관 (신입 지원 가능) • 대학졸업(2,3년)이상 • 대졸 이상 학력 소지자입니다 (보건행정학과 졸업자) • 의사소통 능력 우수합니다 • 컴퓨터 활용 능력 필수입니다 • 책임감 있고 성실합니다 • 팀워크를 중시하는 분입니다 📋",• 고객 서비스 경험자 우대합니다 • 장기 근무 가능자 우대합니다 • 적극적이고 친절한 분 우대합니다 🏠,,정규직,,면접 후 결정,,,부산 부산진구 가야대로 649 8층,,,2026-09-08 14:06:57
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905722,생산 - 고무 프레스 작업 및 제품 사상,,제품 생산 프레스 작업 및 제품 사상 외 • 면접 후 결정 직급으로 함께할 예정이에요. 📋,• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,월급 240만원,,,부산 사상구 학감대로222번길 27 대동WF공업 1층 남일특수고무,4,,2026-09-08 14:06:57
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905143,중등영어선생님 (내신 고등선행),,•중등영어 내신시험대비 • 고등 영어 선행학습 📋,• 경력 1년 이상 🏠,,,계약직,,월급 270만원,,,부산 기장군 정관읍 정관로 389,0,,2026-09-08 14:06:57
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54905001,"경영 지원,영업 관리",,"•거래 명세서, 세금계산서, 전화, 상품 검 수, 등 기타 업무 지원 • 팸플릿 관리 등 * 근무시간: 오후 1시 10분~ 오후 5시 30분 📋","• 경력 무관 • 대학교졸업(4년)이상 • 컴퓨터 활용 능력 자격증 보유자 • 건강한 자, 공휴일 근무 가능한 자 📋",• 컴퓨터 활용 능력 • 소통 능력 🏠,,계약직,,월급 120만원,,,부산 금정구 대두로19번길 7,1,,2026-09-08 14:06:58
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54904854,초중등 수학강사,,"• 초중등 대상 수학지도 • 개별 첨삭 형태의 일대일 개별수업 • 선행, 심화, 내신대비 • 공통수학2까지 강의 가능자 우대 • 월~금 14:00 ~ 21:30 / 토 08:50 ~ 13:00 📋",• 경력 1년 이상 • 대학교졸업(4년)이상 📋,"• 전공: 공학계열, 수학/통계학, 물리 • 보유역량: 해당직무 근무경험 • 개별 첨삭식 학습 관리 경험자 우대 🏠",,정규직,,면접 후 결정,,,부산 동래구 사직북로19번길 40. 2층,00,,2026-09-08 14:06:58
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54867680,컨테이너검수,,"• 컨테이너 데미지 검사, 부산 강서구 신항남로 588-1 부산컨테이너터미널 내 수리장 • 연봉 3300만원(중식비포함), 경력자 협의 월~금 08시30분~17시30분, 토요일 격주 토요 오전근무 📋",• 신입 / 경력 (연수 무관) • 학력무관 🏠,,,정규직,,면접 후 결정,,,부산 강서구 신항남로 588-1,2,,2026-09-08 14:06:58
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54904162,학습매니저,,"• 학생의 학습 진단 및 전략 수립 • 학습 상담 준비 및 관리 • 학습 목표 설정 및 평가 • 학습 동기 부여 상담 • 학생과의 소통 및 학부모 피드백 • 에듀플렉스 센텀점 소속, 사원 직급, 팀원 직책으로 함께할 예정이에요. 📋","• 경력 무관 (신입 지원 가능) • 대학교졸업(4년)이상, 졸업 예정자 지원가능 📋","• 전공: 인문과학계열, 자연계열, 사범계열 • 보유역량: 컴퓨터활용능력 우수, 인근거주자, 차량소지자, 해당직무 근무경험 🏠",,정규직,,"연봉 3,300만원",,,부산 해운대구 센텀동로 102. 센텀필1관 5층,0,,2026-09-08 14:06:59
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54904129,냉난방기a/s 및 수리,,• 상업용 냉난방기 a/s • 📋,• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,프리랜서,,면접 후 결정,,,부산 강서구 유통단지1로 76 건축자재판매단지,,,2026-09-08 14:06:59
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54880345,담당업무 및 자격요건,,,"사원 ㆍ음료 및 다과 서빙, 고객응대 (퍼스트라운지) ㆍ기타 매장관리업무 (C/S 업무) 근무시간 - 퍼스트라운지 ㆍ[평일/주말] 오픈조 - 09:45 ~ 19:30 ㆍ[평일] 마감조 - 10:30 ~ 20:00 ㆍ[주말] 미들조 - 10:30 ~ 20:00 ㆍ[주말] 마감조 - 11:00 ~ 20:30 (점심 및 휴식시간 1.5H 포함) 근무요일 ㆍ주 5일 근무 2일 휴무(업무 상 변동 될 수 있음) 급여조건 ㆍ급여 : 2,430,000 원 이상 (수습기간 2개월 / 해당 기간 동안 게시된 수습급여 적용) 지원 및",ㆍ고객 서비스 마인드 소유자 ㆍ유사업무 경험 및 경력자(6개월이상) ㆍ관련 자격증소지자 우대 ㆍ보건증 소지자(발급가능자) ㆍ장기근무자 가능자,,,,"2,430,000 원 이상 (수습기간 2개월 / 해당 기간 동안 게시된 수습급여 적용)",,,,,,2026-09-08 14:06:59
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54903362,CAD 설계원 채용,,• CAD 도면 설계 및 수정합니다 • 기계 설비 설계 프로젝트 참여합니다 • 설계 데이터 분석 및 관리합니다 • 기술 문서 작성 및 보고합니다 📋,• 경력 5년 이상 ~ 20년 이하 • 학력무관 📋,"• 화공플랜트 설계 경력 우대. (반응기, 믹서,호퍼 外) • 🏠",,정규직,,면접 후 결정,,,부산 강서구 명지국제1로 56-1 플러스타워,0,,2026-09-08 14:07:00
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54903151,창호(샷시)금속(철구조물) 제작/시공현장 직원모집합니다,,• 창호(샷시)금속(철구조물) 제작/시공현장 시공 및 보조업무 • 📋,"• 신입 • 학력무관, 졸업 예정자 지원가능 🏠",,,정규직,,월급 280만원,,,부산 강서구 강동중곡2길 189,0,,2026-09-08 14:07:00
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54903128,"숏폼제작,블로그마케팅.",,"공간디자인과 디자인가구 회사입니다. 회사 아카이브를 활용한 마케팅자료,숏폼제작이 주업무입니다. 크게 어려운일은 없고 센스있고 디자인에 관심있으신분들 편하게 연락주세요. 📋",• 경력 무관 (신입 지원 가능) 🏠,,,아르바이트,,면접 후 결정,,,부산 사하구 다산로 12-4,0,,2026-09-08 14:07:00
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54779990,,,,,"홀서비스 ㆍ홀서빙, 고객응대 서비스 (급여 외 별도 TC발생) ㆍ외식업체 경력자 ㆍ관련 자격증 소지자 ㆍ커뮤니케이션 능력 우수자 캐셔 ㆍ매장 카운터 업무 및 전표입력 업무 한식조리 ㆍ한식 조리업무, 식자재 관리 등",,,,,,,경복궁 해운대점,,,2026-09-08 14:07:01
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902837,,,,ㆍ학력 : 무관 [부산 동래구 / 꼼꼼우내과] 간호조무사 정규팀 모집공고 1 명,내시경 6개월 이상 보조 경험 또는 im/iv 가능한 분 ㆍ기타 필수 사항,,,,,,,,,,2026-09-08 14:07:01
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902810,판매사원,,덴마크 글로벌 슈즈 브랜드 ecco (본사직영점) 판매업 분야에서 혁신과 진보를 추구하는 우리 회사는 고객 만족을 최우선으로 두고 있어요. 우리는 최신 트렌드를 반영한 제품과 우수한 서비스를 제공함으로써 고객에게 탁월한 쇼핑 경험을 선사하려 노력하고 있어요. [,• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,"연봉 3,100만원",,,부산 기장군 장안읍 정관로 1133 부산프리미엄아울렛,1,,2026-09-08 14:07:01
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902797,현장관리,,안녕하세요 엉클스디자인입니다 저희는 부지런하고 책임감 넘치는 현장관리자를 뽑고 있습니다 경력은 무관하나 경력자를 우대하고 있습니다 많은 지원 바랍니다 📋,• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 🏠,,,정규직,,면접 후 결정,,,부산 해운대구 센텀중앙로 97 센텀스카이비즈,0,,2026-09-08 14:07:02
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54704161,,,,ㆍ 포토샵 가능 必 ㆍ학력 : 고졸 이상 ㆍ경력 : 무관 (신입 가능),"- 전공 : 광고홍보학, 디자인학과 - 자격/능력 : 문서작성 우수자 ㆍ근무형태 : 수습종료 후 정규직 전환 가능 ㆍ급여 : 면접 후 결정 ㆍ직급 / 직책 : 사원 / 팀장 ㆍ근무일시 : 주 5일(월~금) 09:30~18:30 ㆍ근무지역 : 부산 부산진구 근무 요일/시간 ㆍ전 직무 : 주 5일(월~금) ▶ 09시 30분~18시 30분 / 점심시간 : 12시 30분 ~ 13시 30분 * 주 1회 90분 리프레쉬 데이 근무지 ㆍ부산광역시 부산진구 서면로9, 백양장학재단건물 4층 ㆍ인근전철 : 부산 2호선 서면역, 부산1호선 서면, 범내골역 채용 형태 ㆍ 수습종료 후 정규직 전환가능 - 수습기간 : 1~3개월",,,,면접 후 결정,,,,,,2026-09-08 14:07:02
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902787,시공,,• 인테리어 현장 시공.관리&공무 • 협력업체 및 자재관리 • 공정 일정 및 시공 품질.안전 관리 • 준공 및 A/S 지원 📋,• 경력 무관 (신입 지원 가능) • 학력무관 📋,"• 전공 관련 시공 경험자 • 실내 건축 관련 자격증 우대 •보유 역량 : CAD, 엑셀 문서작성 우수자, 운전가능자, 차량소지자, 해당직무 근무경험, 해당직무 인턴경력 🏠",,정규직,,면접 후 결정,,,부산 해운대구 구남로 27 해운대오피스,1,,2026-09-08 14:07:02
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902759,,,"- 한의원 치료실, 진료 보조, 데스크 코디네이터 ◆",,,,,,,,,,,,2026-09-08 14:07:03
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54816311,,,"PT수업, 회원 응대 및 상담, 센터관리",,"동종업계 경력자, 관련 자격증 소지자, 장기근무 가능자, 인근거주자 [",,,,,,,,,,2026-09-08 14:07:03
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54816308,,,"PT수업, 회원 응대 및 상담, 센터관리",,"동종업계 경력자, 관련 자격증 소지자, 장기근무 가능자, 인근거주자 [",,,,,,,,,,2026-09-08 14:07:04
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54816304,,,"PT수업, 회원 응대 및 상담, 센터관리",,"동종업계 경력자, 관련 자격증 소지자, 장기근무 가능자, 인근거주자 [",,,,,,,,,,2026-09-08 14:07:04
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54841539,국제회의/컨벤션/전시/행사 기획 및 운영,,"• 국제회의(컨퍼런스, 포럼 등)의 기획 및 운영 전반 • 컨벤션 / 전시 / 행사 기획 및 운영 전반 • 정부 및 공공기관 대상 입찰 제안서 작성 지원 • 발주처 및 파트너사와의 커뮤니케이션 • 본사내 부서 소속, 면접 후 결정 직급, 팀원 직책으로 함께할 예정이에요. 📋","• 신입 / 경력 (연수 무관) • 대학교졸업(4년)이상 • 보유역량: 영어가능자, 해당직무 인턴경력, 해당직무 알바경험, 문서작성 우수자, PPT능력 우수자 📋","• 보유역량: 영어능통자, 컴퓨터활용능력 우수, 해당직무 근무경험, 포토샵 능숙자 • 외국어1: OPIC AL급(점) 이상, TOEIC Speaking Test AL급(점) 이상 • 자격증: 컨벤션기획사1급, 컨벤션기획사2급 🏠",,,,면접 후 결정,,,"부산 해운대구 세실로27번길 11, 3층 303호",1,,2026-09-08 14:07:04
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902696,간호조무사,,"• 수술 준비 보조 – 수술 기구, 멸균 소독, 환자 준비 지원 • 수술 중 보조 – 기구 전달, 수술실 환경 유지, 환자 상태 관찰 • 수술 후 정리 – 기구 세척·정리, 소모품 관리, 수술실 청결 유지 • 사원/주임 직급으로 함께할 예정이에요. 📋",• 경력 (연수 무관) • 학력무관 • 간호조무사 자격증 필수 • 눈성형 / 안면거상 / 리프팅 / 실리프팅 및 기타 쁘띠 어시 경험이 있을 경우 지원 가능합니다. • 성형외과 경력이 있으시면 우대합니다. 급여의 경우 경력에 따라 업계최고 우대를 해드리오니 많은 지원 바랍니다. 🏠,,,정규직,,면접 후 결정(,,,부산 부산진구 서면로68번길 52 5층,1,,2026-09-08 14:07:05
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54633506,수학선생님 구합니다,,• 초중고 수학 수업을 진행해요 • 학생 수준별 학습계획을 세워요 • 문제풀이와 개념설명을 지도해요 • 과제·테스트로 학습을 점검해요 • 학부모·학생 상담을 진행해요 📋,"• 경력 무관 (신입 지원 가능) • 대학교졸업(4년)이상, 졸업 예정자 지원가능 • 수학 개념을 쉽게 설명하시는 분 • 학생과 소통하며 지도하시는 분 • 수업 준비를 성실히 하시는 분 • 기본적인 학원 운영규정 준수 • 책임감 있게 수업을 맡을 수 있는 분 📋",• 입시 수학 지도 경험이 있으신 분 • 내신·수능 대비가 가능하신 분 • 학생 동기부여에 강점이 있으신 분 • 자료 제작 및 커리큘럼 구성 가능 • 팀과 협업하며 성장하시는 분 🏠,,정규직,,면접 후 결정,,,부산 강서구 명지국제8로 243 미주프라자 502호,3,,2026-09-08 14:07:05
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902632,"홀 사원, 홀 매니저",,"홀담당 서빙 음료제조 고객 응대와 음식 서빙을 담당합니다. 식당 내부 운영 및 직원 관리를 담당합니다. 서비스 품질 향상을 위한 업무를 담당합니다. • 아미티스 홀 부서 소속, 사원/주임/대리 직급으로 함께할 예정이에요. 📋","• 신입 / 경력 (연수 무관) • 학력무관, 졸업 예정자 지원가능 📋",• 인근거주자 • 해당직무 근무경험 • 스케줄 근무 가능한 자 🏠,,정규직,,면접 후 결정,,,부산 해운대구 구남로 37 라비드아틀란호텔 32층 아미티스,0,,2026-09-08 14:07:05
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54714327,[부산 명지] 세무회계 정도 - 경력 3년 이상 직원 모집,,• 법인·개인 기장 및 결산 • 부가가치세 · 원천세 신고 • 4대보험 취득상실 및 급여관리 • 거래처 응대 및 상담 지원 ※ 사용 프로그램 : 위하고 / 세무사랑 📋,• 세무회계사무소 실무 경력 3년 이상 • 기장·결산 단독 수행 가능하신 분 • 문서작성 및 자료정리 능숙하신 분 📋,• 거래처 응대 및 커뮤니케이션 원활하신 분 • 업무 일정 관리에 능숙하신 분 • 전산세무 · 전산회계 등 관련 자격 보유자 • 명지 · 강서구 인근 거주자 • 장기근무 가능자 🎁,,정규직 ( 시용기간 2개월 ),,면접 후 결정,,,부산 강서구 명지국제2로 80,,,2026-09-08 14:07:06
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902354,회계,,• 직무상세 참조 • 총무팀 부서 소속으로 함께할 예정이에요. 📋,• 경력 3년 이상 • 학력무관 🏠,,,정규직,,면접 후 결정,,,"부산 중구 중앙대로 117, 401호",1,,2026-09-08 14:07:06
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902314,창고관리및배송지원,,• 창고관리 •배송지원 📋,• 경력 1년 이상 ~ 20년 이하 • 고등학교졸업이상 🏠,,,정규직,,월급 260만원,,,부산 강서구 대저로197번길 19,,,2026-09-08 14:07:06
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902310,,,"ㆍ 근무형태 : 정규직(인턴기간)- 3개월 , 계약직(정규직 전환가능)- 3개월 / 인턴기간3개월 후 정규직 전환 ㆍ 근무일시 : 09:30~18:30 (휴게시간: 12:30~13:30) / 주40시간 근무 ㆍ 근무지역 : (48732) 부산 동구 중앙대로 244 흥국생명보험(주)부산사옥 10층(초량동) - 부산 1호선 초량 에서 300m 이내 [부산경제진흥원 기업분석 경진대회] 동아대학교 비전투어 팀 ""대학생들의 시선으로 소개되는 삼우이머션"" ㆍ",ㆍ학력 : 무관 ㆍ나이 : 무관 ㆍ경력 : 무관 (신입지원가능) ㆍ연봉 : 경력직 경력에 따른 협의 가능 공통,"ㆍ 언리얼 엔진을 이용한 개발 경험자 ㆍ VR, XR 장치를 포함한 프로젝트 참여 경험자 ㆍ 셰이더나 머티리얼에 대한 이해 ㆍ 애님 블루프린트, 나이아가라 FX 등 언리얼 엔진 주요 기능에 대한 이해 ㆍ 운전가능자 필요역량 ㆍ 객체지향 프로그래밍에 대한 이해 ㆍ 게임 엔진을 이용한 개발에 대한 이해 필수사항 ㆍ 포트폴리오 제출",,,,,,,,,,2026-09-08 14:07:07
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902267,사무 관리 업무 / 행정 / 상담/해외인솔,,• 고객 상담 및 서비스 제공 • 여행 일정 계획 및 조정 • 예약 관리 및 확인 업무 • 문서관리 작성 • 시장 조사 및 분석 수행 • 프로모션 기획 및 실행 • B2B 관리 대행업무 도매 • 인성과 대인관계 원할한 분 • 고객님과의 소통을 편하게 해주실 분 • 근면 성실하신분 모십니다 📋,"• 경력 무관 (신입 지원 가능) • 고등학교졸업이상, 졸업 예정자 지원가능 📋","• 보유역량: 국가유공자, 보훈대상자, 고용촉진장려금 대상, 장애인우대, 취업보호대상자, 컴퓨터활용능력 우수, 인근거주자, 해외근무 가능자, 주부(전업주부), 해당직무 알바경험, 해당직무 근무경험, 문서작성 우수자, 외국인 지원 가능, 1년 이상 관련 분야 경력자 • 자격증: 국내여행안내사, 국외여행인솔자, 컴퓨터 🏠",,계약직,,면접 후 결정,,,부산 동래구 안락1동 1041-8 한울빌딩 [주]한울항공,2,,2026-09-08 14:07:08
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902253,간호조무사,,"• 치료실과 접수실 등 한의원 제반 업무입니다. 원외탕전실을 이용하므로 탕전업무는 하지 않습니다. * 간호조무사 자격증 필수 근무 시간은 월수금 오전 8시 30분부터 오후 1시까지 4시간 30분입니다. (30분간 업무준비, 4시간 진료) 시급은 업무숙련도에 따라 10,320~14,000원입니다. 📋",• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,아르바이트,,"시급 10,320원",,,부산 금정구 수림로 6 에스케이아파트 상가 2층,1,,2026-09-08 14:07:09
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54764426,건축구조설계안전진단,,• 건축구조설계 • 안전진단 • 안전진단/건축구조설계 부서 소속으로 함께할 예정이에요. 📋,"• 신입 / 경력 (연수 무관) • 대학졸업(2,3년)이상 (건축학과, 건축공학과 전공자만 지원가) • 전공: 건축/토목/조경/도시공학 • 자격증: 건축산업기사, 건축기사 🏠",,,정규직,,면접 후 결정,,,부산 사상구 감전동 157-9,1,,2026-09-08 14:07:09
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902104,한국유수압 기술부,,"[모집 요강] *필수 - 3D 캐드 가능자 *최소 3년 이상 경력 우대 / 유관 업무 경력 우대 [업무] * 유압, 수압, 가스를 이용한 시험 장비 설계 & 제작 업무 : 도면 제작 & 작업 지시서 작성 * 유압시스템 설계 / TEST JIG 및 기타 설계 * 한국유수압 홈페이지 및 블로그를 통해 각 시험장비들 검색 후 지원 부탁드립니다. http://www.enpos21.com 📋",• 경력 무관 (신입 지원 가능) • 학력무관 • 원활한 협업 및 커뮤니케이션 가능하신 분 📋,"• 조선/ 중공업분야 유압시스템, 밸브시험기, 수압시험기등 도면 설계 및 작업 가능하신 분 - 유압관련 업계 설계 기계공학과 우대 - 구조해석 가능자 🏠",,정규직,,면접 후 결정,,,부산 강서구 미음산단로 331,,,2026-09-08 14:07:10
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54569163,"간호사, 간호조무사",,"* 이비인후과 수술실 업무 • 이비인후과 전반적인 업무 • 데스크 보조 업무 • 간호팀 부서 소속, 사원 직급으로 함께할 예정이에요. 📋","• 경력 (연수 무관) • 학력무관, 졸업 예정자 지원가능 📋","• 자격증: 간호사, 간호조무사 🎁",,,,,,,,1,,2026-09-08 14:07:10
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902082,해운대 화덕피자 전문점 비바구스토 홀매니저 모집,,• 홀 운영 전반을 총괄 관리합니다 • 고객 응대 및 서비스 품질을 관리합니다 • 매장 오픈·마감 및 위생을 점검합니다 • 예약·대기 및 컴플레인을 대응합니다 📋,• 경력 (연수 무관) • 학력무관 • 외식업 홀 운영 실무 경험 있으신 분 • 고객 응대 및 서비스 교육 가능하신 분 • 현장 리더십으로 팀 운영 가능하신 분 • 위생·안전 기준 준수 가능하신 분 • 원활한 소통과 협업 역량 있으신 분 📋,• 피자·이탈리안 매장 경험 있으신 분 • 예약·웨이팅 시스템 운영 가능하신 분 • 매출·재고 등 매장 지표 이해하신 분 • 컴플레인 예방 및 개선 경험 있으신 분 • 성수기 현장 운영 경험 보유하신 분 🏠,,정규직,,월급 320만원,,,부산 해운대구 중동 145-39,1,,2026-09-08 14:07:10
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902068,현장관리/ 디자인/사무,,•현장관리 디자인 설계 사무 • 📋,"• 신입 • 대학졸업(2,3년)이상 🏠",,,정규직,,면접 후 결정,,,부산 해운대구 센텀중앙로 66 센텀 T 타워,1,,2026-09-08 14:07:11
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902053,코디네이터,,,• 경력 무관 (신입 지원 가능) • 학력무관 📋,• 병원코디네이터 🏠,,계약직,,면접 후 결정,,,경남 양산시 물금읍 청운로 350,1,,2026-09-08 14:07:11
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54902046,[제이린의원] 상담실장 모집,,• 환자 관리 및 진료 지원 • 진료 일정 조율 및 관리 • 고객 시술 안내 • 실장 직책으로 함께할 예정이에요. 📋,"• 경력 (연수 무관) • 학력무관 • 보유역량: #피부과, 성형외과 상담 경력 📋",• 보유역량: 해당직무 근무경험 🏠,,정규직,,면접 후 결정,,,부산 부산진구 중앙대로 672 삼정타워 4층 제이린의원,00,,2026-09-08 14:07:11
