사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각
건설워커,자이씨앤에이(주),"[자이C&amp;A] PJT 전문직 경력사원 채용 (현장, 안전, 보건, 장비점검관리자)",주요 업무 지원 자격,경력 3년,계약직,서울 서울특별시 강서구 마곡중앙로 105-7,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1411978,,2026-09-07 20:25:35
건설워커,계룡건설산업(주),계룡건설산업(주)-고양장항B4BL 공무보조 채용,,무관,기타,대전 대전광역시 서구 문정로48번길 48,,2026-09-20,https://www.worker.co.kr/job/view.asp?jobid=all&no=1411988,,2026-09-07 20:25:36
건설워커,(주)케이씨씨건설,[KCC건설] 여주~원주 복선전철 제1공구 노반건설공사 공무 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-26,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412000,,2026-09-07 20:25:36
건설워커,(주)케이씨씨건설,[KCC건설] 여주~원주 복선전철 제1공구 노반건설공사 공사 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-28,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412001,,2026-09-07 20:25:37
건설워커,(주)케이씨씨건설,[KCC건설] 여주 무신사 물류센터 신축공사 현장 안전관리직 채용,,경력 7년,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-28,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412002,,2026-09-07 20:25:37
건설워커,지에스건설(주),[GS건설] 오산헤리티지자이2블록 (사무보조),,무관,계약직,서울 서울특별시 종로구  종로 33,,2026-09-21,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412003,,2026-09-07 20:25:38
건설워커,계룡건설산업(주),[계룡건설산업(주)] 쿠팡 부산FC 신축건설공사 현장(설계 직원 채용),담당업무 자격요건 및,무관,기타,대전 대전광역시 서구 문정로48번길 48,,2026-09-23,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412039,,2026-09-07 20:25:39
건설워커,(주)케이씨씨건설,[KCC건설] 종로 관수8지구 업무시설 신축공사 현장 품질관리자 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-01,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412095,,2026-09-07 20:25:39
건설워커,계룡건설산업(주),계룡건설 충주시 [검단대교]연결도로현장 (공무1)모집,,경력 1년,기타,대전 대전광역시 서구 문정로48번길 48,,2026-09-10,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412097,,2026-09-07 20:25:40
건설워커,(주)케이씨씨건설,[KCC건설] 서울역 봉래3지구 업무시설 안전관리자 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-01,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412121,,2026-09-07 20:25:40
건설워커,(주)인성,건설 현장 공무 경험 있으신 분 모십니다,,무관,기타,경기 경기도 수원시 권선구 산업로156번길 142-9,,2026-09-07,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412128,,2026-09-07 20:25:41
건설워커,하이스종합건설 주식회사,토목기사 모집(공무),,경력,기타,"충남 충청남도 천안시 서북구 성정두정로 71,",,2026-09-08,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412129,,2026-09-07 20:25:41
건설워커,금호건설,"[금호건설]계약직 채용 공고(P/J전문직, 현장사원)",,무관,계약직,서울 서울특별시 종로구 우정국로 26,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412137,,2026-09-07 20:25:42
건설워커,현대엔지니어링(주),현대엔지니어링 자산관리사업본부 순회사무소 경력직(계약직) 인재영입,,경력 3년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-14,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412139,,2026-09-07 20:25:42
건설워커,일성건설(주),경력직(기계설비) 채용,자격 및,경력,기타,서울 서울특별시 영등포구 국회대로62길 21,,2026-09-09,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412164,,2026-09-07 20:25:43
건설워커,동부건설(주),동부건설(주) 인천 검단16호공원 개발공사 비공원시설 신축공사 현장 프로젝트 전문직(안전) 채용공고,,경력 5년,계약직,서울 서울특별시 강남구 테헤란로 137,,2026-09-24,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412165,,2026-09-07 20:25:43
건설워커,(주)정림씨엠건축사사무소,"민간/산업분야 경력직 채용 (건축,UT,토목,기계,전기,통신,소방,원가,안전)",,경력 1년,정규직,서울 서울특별시 영등포구 영중로 15,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412173,,2026-09-07 20:25:44
건설워커,(주)케이씨씨건설,[KCC건설] 청도~창녕 마령재터널 현장 토목기사 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-09-30,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412183,,2026-09-07 20:25:44
건설워커,주원엔지니어링 주식회사,해체공사 감리자 모집,,경력,기타,경북 경상북도 포항시 남구 문예로 82,,2026-09-07,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412203,,2026-09-07 20:25:45
건설워커,(주)케이원이앤씨,"(주)케이원이앤씨 경력사원 채용(현장) - 토목,건축, 안전",,경력 5년,정규직,경기 경기도 파주시 경의로1240번길 37-1,,2026-09-15,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412212,,2026-09-07 20:25:45
건설워커,IPARK현대산업개발,IPARK현대산업개발 H1 CB 품질관리자 채용 공고,,무관,계약직,서울 서울특별시 용산구 한강대로23길 55,,2026-09-30,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412216,,2026-09-07 20:25:46
건설워커,주식회사월드에프엔에스,(금속창호공사)견적원 및 사무보조원 모집합니다.,,경력,기타,경기 경기도 포천시 소흘읍 호국로323번길 41,,2026-09-07,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412231,,2026-09-07 20:25:46
건설워커,(주)대득건설,현장직 토목공사 현장대리인(현장소장) / 품질관리자 구인,,경력,기타,울산 울산광역시 남구 산업로643번길 24,,2026-09-12,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412232,,2026-09-07 20:25:47
건설워커,현대건설(주),[토목] 토목 PJT 채용 (수도권 현장),,경력,기타,서울 서울특별시 종로구 율곡로 75,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412237,,2026-09-07 20:25:48
건설워커,현대건설(주),[토목] 토목 PJT 채용 (해외 현장),,경력,기타,서울 서울특별시 종로구 율곡로 75,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412238,,2026-09-07 20:25:48
건설워커,현대건설(주),[토목] 토목 PJT 채용 (지방 현장),,경력,기타,서울 서울특별시 종로구 율곡로 75,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412239,,2026-09-07 20:25:49
건설워커,(주)케이씨씨건설,[KCC건설] 가천대학교 AI타워/지하주차장 신축공사 품질관리자 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-02,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412240,,2026-09-07 20:25:49
건설워커,(주)라인건설,"[라인그룹] 앱 개발자, 토목 경력직 채용",,경력,계약직,서울 서울특별시 강남구 도산대로 544,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412249,,2026-09-07 20:25:50
건설워커,주식회사 이룸,건축 현장 기사/현장소장 채용,,경력,기타,충남 충청남도 천안시 동남구 천안천변길 147,,2026-09-08,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412265,,2026-09-07 20:25:51
건설워커,주식회사 백건,토목 현장관리자(공사 공무),,경력,기타,전남 전남광주통합특별시 순천시 해룡면 해룡산단1로 47,,2026-09-09,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412296,,2026-09-07 20:25:52
건설워커,(주)HJ중공업,"[건설부문] 2026년도 계약직 채용공고 (토목, 안전 및 보건 분야)",,무관,계약직,서울 서울특별시 용산구 한강대로71길 4,,2026-09-14,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412280,,2026-09-07 20:25:53
건설워커,한국환경공단,2026년도 한국환경공단 신입직원 채용,,신입,정규직,인천 인천광역시 서해구 환경로 42,,2026-09-08,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412306,,2026-09-07 20:25:53
건설워커,지에스건설(주),[GS건설] 철산역자이 (건설현장 품질시험 보조원),,무관,계약직,서울 서울특별시 종로구  종로 33,,2026-09-26,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412327,,2026-09-07 20:25:53
건설워커,(주)시티건설,토목부 조경현장 경력사원 채용,,경력,기타,서울 서울특별시 강남구 삼성2동,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412331,,2026-09-07 20:25:54
건설워커,(주)케이씨씨건설,[KCC건설] 가천대학교 AI타워/지하주차장 신축공사 품질관리자(중급) 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-02,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412337,,2026-09-07 20:25:55
건설워커,천호건설 주식회사,"건축현장소장 및 건축시공기술자,건축공무 모집 공고",,경력,기타,대구 대구광역시 북구 연경중앙로3길 21,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412351,,2026-09-07 20:25:55
건설워커,자원(주),공무 및 공사관리 사원 모집,,경력,기타,충북 충청북도 충주시 용탄농공1길 35,,2026-09-10,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412368,,2026-09-07 20:25:56
건설워커,(주)신아건설산업,토목직 현장 공무보조 모집,,무관,기타,전남 전남광주통합특별시 순천시 장선배기2길 5-18,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412374,,2026-09-07 20:25:56
건설워커,(주)케이씨씨건설,안전 경력사원 채용,,경력 3년,계약직,서울 서울특별시 서초구 강남대로 587,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412378,,2026-09-07 20:25:57
건설워커,호등종합건설주식회사,토목공사 공무 부장 모집,,경력,기타,세종 세종특별자치시 수목원로 136,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412396,,2026-09-07 20:25:57
건설워커,효성중공업(주) 건설부문,[효성중공업(주)] 김포 풍무 현장 전문직(계약직) 수시 채용,,경력 3년,계약직,서울 서울특별시 중구 퇴계로 67,,2026-09-27,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412399,,2026-09-07 20:25:58
건설워커,지에스건설(주),[GS건설] 불광제5구역재개발사업 (현장 안전관리자),,경력,계약직,서울 서울특별시 종로구  종로 33,,2026-09-27,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412405,,2026-09-07 20:25:58
건설워커,(주)세보엠이씨,2026년 하반기 세보엠이씨/에스비테크 신입/경력사원 정규직 공개채용,,무관,정규직,서울 서울특별시 서초구 효령로 341,,2026-09-07,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412425,,2026-09-07 20:25:59
건설워커,(주)케이씨씨건설,"[KCC건설] 중앙대 서울캠퍼스 205관 신축현장 경리,사무보조 채용",,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412426,,2026-09-07 20:25:59
건설워커,주식회사,"[스페이스플래닝] 안전관리 담당자 (7년 이상, 팀장)",,경력 7년,정규직,서울 서울특별시 강남구 영동대로76길 10,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412444,,2026-09-07 20:26:00
건설워커,주식회사,[스페이스플래닝] 공무 인테리어 견적 담당자,,경력 5년,정규직,서울 서울특별시 강남구 영동대로76길 10,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412445,,2026-09-07 20:26:00
건설워커,주식회사,[스페이스플래닝] 건축 하자보수 CS,,경력 8년,정규직,서울 서울특별시 강남구 영동대로76길 10,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412446,,2026-09-07 20:26:01
건설워커,주식회사,[스페이스플래닝] 기계 · 전기설비 CM,,경력 10년,정규직,서울 서울특별시 강남구 영동대로76길 10,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412447,,2026-09-07 20:26:02
건설워커,대상건설(주),[대상건설(주)] 민간영업 분야 경력사원 채용 (본사),,경력,정규직,서울 서울특별시 종로구 종로33길 15,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412455,,2026-09-07 20:26:02
건설워커,동부건설(주),동부건설(주) 남양주왕숙 A-25BL 현장 프로젝트 전문직 채용공고,,무관,계약직,서울 서울특별시 강남구 테헤란로 137,,2026-09-15,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412486,,2026-09-07 20:26:03
건설워커,(주)호반건설,[호반건설계열] 하자보수(CS/AS) 경력 채용(10년 이상),,경력 10년,정규직,서울 서울특별시 서초구 양재대로2길 18,,2026-09-07,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412489,,2026-09-07 20:26:03
건설워커,현대건설(주),[현대건설] 토목 전기 PJT 채용 (대미-왜관 전기시설 개선공사),,경력 3년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412490,,2026-09-07 20:26:04
건설워커,지에스건설(주),[GS건설] 송파가락프라자재건축사업 (안전관리자),,경력,계약직,서울 서울특별시 종로구  종로 33,,2026-09-30,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412499,,2026-09-07 20:26:04
건설워커,(주)케이씨씨건설,[KCC건설] 케이스퀘어 성수 복합시설 신축공사 보건관리자(현장채용직) 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-07,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412501,,2026-09-07 20:26:05
건설워커,(주)금강주택,경력직원 모집 (자산관리/고객지원/기계/토목공무/부대토목/안전/소방안전/하자보수/AS매니저),,경력,기타,서울 서울특별시 강남구 테헤란로 410,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412529,,2026-09-07 20:26:06
건설워커,(주)신성건설,"(주)신성건설 채용공고(건축,토목,품질)",,무관,기타,전북 전라북도 전주시 덕진구 전주천동로 473,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412530,,2026-09-07 20:26:06
건설워커,현대엔지니어링(주),2026년 현대엔지니어링 신입사원 공개채용,,신입,정규직,서울 서울특별시 종로구 율곡로 75,,2026-09-09,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412535,,2026-09-07 20:26:07
건설워커,(주)반도건설,"반도건설 경력직원 채용 (건축, 안전, 보건, 설비, 품질 등)",,경력,정규직,서울 서울특별시 강남구 테헤란로7길 12,,2026-09-14,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412548,,2026-09-07 20:26:07
건설워커,주식회사 코인,건축공사 공무-5명 채용합니다.,,무관,기타,울산 울산광역시 울주군 서생면 에너지산업2로 26,,2026-09-14,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412563,,2026-09-07 20:26:08
건설워커,(주)케이씨씨건설,[KCC건설] GTX-B(용산~상봉) 제4공구 현장 대관업무 공무(경력직) 채용,,경력 1년,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-08,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412575,,2026-09-07 20:26:08
건설워커,(주)하나토건,"경력기술자 채용 (토목, 안전,품질)",,경력 3년,기타,경기 경기도 의정부시 승지로4번길 10,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412576,,2026-09-07 20:26:09
건설워커,일성건설(주),경력직(안전) 채용,자격 및,경력,정규직,서울 서울특별시 영등포구 국회대로62길 21,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412577,,2026-09-07 20:26:09
건설워커,아이에스동서(주),"하반기 부문별 경력사원(정규직/PJT) 채용(하자보수(AS),품질관리,안전보건,생산관리,현장관리,연구개발)",,무관,정규직,경기 경기도 고양시 덕양구 으뜸로 50,,2026-09-14,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412585,,2026-09-07 20:26:10
건설워커,(주)가온이앤아이,클린룸/GMP설비 시공 현장 샵 드로잉(Shop Drawing) 설계 경력자 모집(계약직),,경력 5년,계약직,경기 경기도 부천시 소사구 심곡로45번길 59,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412613,,2026-09-07 20:26:11
건설워커,(주)더드림조경건설,"능력있는 건설 기술인재를 모십니다 - 조경식재, 시설물 전문회사",담당업무 자격요건 및,경력 1년,정규직,충남 충청남도 천안시 동남구 풍세면 가송로 203,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412620,,2026-09-07 20:26:11
건설워커,주식회사 스페이스플래닝,"경력직 채용공고(CS,PM,안전,기계설비)",,경력 7년,정규직,서울 서울특별시 강남구 영동대로76길 10,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412621,,2026-09-07 20:26:12
건설워커,(주)케이씨씨건설,"[KCC건설] 서울역 양동 11,12지구 업무시설 품질관리자 채용",,경력 3년,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-08,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412622,,2026-09-07 20:26:12
건설워커,계룡건설산업(주),춘천~속초 철도건설 제6공구 공사직원(경력) 채용공고,,경력 5년,계약직,대전 대전광역시 서구 문정로48번길 48,,2026-10-01,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412625,,2026-09-07 20:26:13
건설워커,(주)스카우트,"[한국장학재단] 2026년 하반기 종합직 채용(시설관리(경력), 일반행정, IT 개발운영)",,경력 3년,정규직,서울 서울특별시 강남구 언주로 431,,2026-09-15,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412648,,2026-09-07 20:26:13
건설워커,계룡건설산업(주),입장~진천 도로건설공사 품질관리자 구인,,무관,계약직,대전 대전광역시 서구 문정로48번길 48,,2026-10-01,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412649,,2026-09-07 20:26:14
건설워커,현대엔지니어링(주),현대엔지니어링 자산관리사업본부 시설관리 경력직(계약직) 인재영입,,경력 3년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-21,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412657,,2026-09-07 20:26:14
건설워커,(주)케이씨씨건설,[KCC건설] 안전 경력사원 채용,,경력 5년,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-09,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412668,,2026-09-07 20:26:15
건설워커,에이스건설(주),건축/토목/안전 경력직 채용,,경력,기타,서울 서울특별시 영등포구 경인로 775,,2026-09-09,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412672,,2026-09-07 20:26:15
건설워커,동부건설(주),[동부건설(주) 울산 신정동 공동주택 현장] 프로젝트 전문직(건축) 채용공고,,경력 6년,계약직,서울 서울특별시 강남구 테헤란로 137,,2026-09-10,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412673,,2026-09-07 20:26:16
건설워커,현대엔지니어링(주),현대엔지니어링 재경본부 사업원가관리(보) 경력직(계약직) 인재영입,,경력 3년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-08,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412674,,2026-09-07 20:26:16
건설워커,대방건설(주),2026년 9월 경력직 수시채용,,경력,정규직,서울 서울특별시 강서구 공항대로 248,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412675,,2026-09-07 20:26:17
건설워커,디앤오씨엠,[D&amp;O CM] PJT계약직 경력사원 채용(기계/전기),,경력,기타,서울 서울특별시 강서구 마곡중앙로 150,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412693,,2026-09-07 20:26:17
건설워커,디앤오씨엠,[D&amp;O CM] 계약직 경력사원 채용(구조CM),,경력,계약직,서울 서울특별시 강서구 마곡중앙로 150,,2026-09-13,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412694,,2026-09-07 20:26:18
건설워커,오더테크,아파트 인테리어 공사신고·보양시공 담당자 모집 (수도권/프리랜서),,무관,프리랜서,서울 서울특별시 강남구 테헤란로63길 8,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412702,,2026-09-07 20:26:19
건설워커,현대건설(주),[현대건설] 안전품질 건설장비 안전관리/비파괴점검 계약직 채용 (본사),,경력 5년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-20,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412726,,2026-09-07 20:26:19
건설워커,씨제이대한통운(주),[오산세교 물류센터 신축현장] 건축반장 현장채용의 件,자격요건,무관,기타,서울 서울특별시 서초구 남부순환로 2271,,2026-09-18,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412732,,2026-09-07 20:26:20
건설워커,한양이엔지(주),[한양이엔지] 평택 모듈 장비운영 기능직 채용,,무관,기타,경기 경기도 화성시 병점구 영통로26번길 72,,2026-09-29,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412751,,2026-09-07 20:26:21
건설워커,한양이엔지(주),"한양이엔지 EPC 공사관리(기계, 배관, 전/계장, HVAC)",,무관,기타,경기 경기도 화성시 병점구 영통로26번길 72,,2026-09-28,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412752,,2026-09-07 20:26:21
건설워커,한양이엔지(주),"[한양이엔지] 평택 모듈 현장 PJ전임직 (공사, 품질, 서무)",,무관,기타,경기 경기도 화성시 병점구 영통로26번길 72,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412753,,2026-09-07 20:26:22
건설워커,(주)정림씨엠건축사사무소,2027 정림씨엠 신입사원 채용,,신입,정규직,서울 서울특별시 영등포구 영중로 15,,2026-10-14,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412756,,2026-09-07 20:26:22
건설워커,동부건설(주),[동부건설(주) 춘천 효자동 주상복합 신축현장] 현장계약직 서무보 채용,,경력 1년,계약직,서울 서울특별시 강남구 테헤란로 137,,2026-10-02,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412757,,2026-09-07 20:26:23
건설워커,계룡건설(주),"2026년 9월 안전직, 보건관리자 모집공고",,경력,계약직,대전 대전광역시 서구 문정로48번길 48,,2026-09-10,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412758,,2026-09-07 20:26:23
건설워커,주식회사 스페이스플래닝,[스페이스플래닝] 공간 설계 디자이너 팀장급,,경력 10년,정규직,서울 서울특별시 강남구 영동대로76길 10,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412759,,2026-09-07 20:26:24
건설워커,주식회사 스페이스플래닝,[스페이스플래닝] 건축사업팀 PM,,경력 10년,정규직,서울 서울특별시 강남구 영동대로76길 10,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412764,,2026-09-07 20:26:24
건설워커,주식회사 유니크종합건설,안전관리자 충원모집,,경력,기타,충북 충청북도 제천시 바이오밸리2로 93,,2026-09-11,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412766,,2026-09-07 20:26:25
건설워커,(주)케이씨씨건설,[KCC건설] 인사동 업무시설 신축공사 현장 자재담당 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-10-10,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412776,,2026-09-07 20:26:25
건설워커,(주)케이씨씨건설,[KCC건설] 하남교산 공공주택지구 조성공사(2공구) 현장 토목 공사과 계약직 채용,,경력 6년,기타,서울 서울특별시 서초구 강남대로 587,,2026-11-10,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412779,,2026-09-07 20:26:26
건설워커,(주)케이씨씨건설,[KCC건설] 구미 하이테크밸리(2단계) 조성공사(1공구) 현장 토목 공사과 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-11-01,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412780,,2026-09-07 20:26:26
건설워커,주식회사 스페이스플래닝,[스페이스플래닝] 공간 설계 디자이너,,경력 10년,정규직,서울 서울특별시 강남구 영동대로76길 10,,채용시,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412781,,2026-09-07 20:26:27
건설워커,현대건설(주),2026 하반기 현대건설 신입사원 채용,,신입,정규직,서울 서울특별시 종로구 율곡로 75,,2026-09-29,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412783,,2026-09-07 20:26:27
건설워커,씨제이대한통운(주),[하남 풍산동 데이터센터 리모델링 현장] 직영반장 현장채용직 채용,자격요건,무관,기타,서울 서울특별시 서초구 남부순환로 2271,,2026-09-10,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412789,,2026-09-07 20:26:28
건설워커,대방건설(주),대방건설(주) 품질관리자(초급이상) 송산G.C남측2단계 조경현장,,무관,기타,서울 서울특별시 강서구 공항대로 248,,2026-09-18,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412793,,2026-09-07 20:26:28
건설워커,대방건설(주),대방건설(주) 공사담담(경력직) 채용,,경력 6년,기타,서울 서울특별시 강서구 공항대로 248,,2026-09-18,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412815,,2026-09-07 20:26:29
건설워커,대방건설(주),안전관리자(경력직) 채용,,경력 5년,기타,서울 서울특별시 강서구 공항대로 248,,2026-09-10,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412816,,2026-09-07 20:26:29
건설워커,현대엔지니어링(주),현대엔지니어링 건축사업본부 울산 건축공사관리 경력직(계약직) 인재영입,,경력 1년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-09,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412817,,2026-09-07 20:26:30
건설워커,현대엔지니어링(주),현대엔지니어링 건축사업본부 울산 건축설계 경력직(계약직) 인재영입,,경력 5년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-08,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412824,,2026-09-07 20:26:30
건설워커,현대엔지니어링(주),현대엔지니어링 건축사업본부 청주 건축설계 경력직(계약직) 인재영입,,경력 5년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-08,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412830,,2026-09-07 20:26:31
건설워커,현대엔지니어링(주),현대엔지니어링 건축사업본부 거제 건축설계 경력직(계약직) 인재영입,,경력 5년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-08,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412832,,2026-09-07 20:26:31
건설워커,동부건설(주),동부건설(주) GTX-C 2공구 안전관리자 구인,,경력 3년,계약직,서울 서울특별시 강남구 테헤란로 137,,2026-10-02,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412837,,2026-09-07 20:26:32
건설워커,(주)케이씨씨건설,[KCC건설] 인천계양 A17BL 아파트 건설공사 현장 경리 채용,,무관,기타,서울 서울특별시 서초구 강남대로 587,,2026-11-10,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412838,,2026-09-07 20:26:32
건설워커,현대엔지니어링(주),현대엔지니어링 건축사업본부 군산 건축공사관리 경력직(계약직) 인재영입,,경력 1년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-09,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412840,,2026-09-07 20:26:33
건설워커,계룡건설산업(주),계룡건설산업(주) 내포신도시현장 공무 모집,,신입,계약직,대전 대전광역시 서구 문정로48번길 48,,2026-10-02,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412841,,2026-09-07 20:26:33
건설워커,현대엔지니어링(주),현대엔지니어링 건축사업본부 군산 건축공무 경력직(계약직) 인재영입,,경력 1년,계약직,서울 서울특별시 종로구 율곡로 75,,2026-09-09,https://www.worker.co.kr/job/view.asp?jobid=all&no=1412842,,2026-09-07 20:26:34
